버전,AreaID,Tag,AreaType,ContinentalType,AttributeList,BossAreaObjectID,Width,Height,StartingPoints,StartArea,RestartTime,PortalID,PortalPosition:X,PortalPosition:Y,AreaPenaltyID,AreaFunctionList,IsWayPoint,IsTown,IsNpc,IsBoss,WatchCutscene,SoundID,SoundID_RaidSuccess,SoundID_RaidFail,SceneName,AreaName,AreaTitle,RaidTipID,AreaDifficulty,AppearMonster,AppearNPC,MapPortalID,ShowMinimap,ShowMinimapPopup,BackImage,AttributeText,AreaIcon,AreaDestroyGoBackAreaID,AreaGroupType
b_0,40009,전용 초급 초원 - 화원의 골칫거리 10,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400080, 400070, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40010,전용 초급 초원 - 화원의 골칫거리 11,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400022, 400021, 400010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40011,전용 초급 초원 - 화원의 골칫거리 12,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400030, 400031, 400022, 400070, 400080, 400040, 400041, 400001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40012,전용 초급 초원 - 화원의 골칫거리 13,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400051, 400052, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40013,전용 초급 초원 - 화원의 골칫거리 14,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400060, 400050, 400011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40014,전용 초급 초원 - 화원의 골칫거리 15,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400070, 400080, 400051, 400061, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40015,전용 초급 초원 - 화원의 골칫거리 16,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400021, 400022, 400031, 400032, 400051, 400061, 400080, 400070, 400010, 400001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40016,전용 초급 초원 - 화원의 골칫거리 17,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400071, 400081, 400051, 400061, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40017,전용 초급 초원 - 화원의 골칫거리 18,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400022, 400032, 400042, 400010, 400011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40018,전용 초급 초원 - 화원의 골칫거리 19,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400052, 400062, 400072, 400082, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40019,전용 초급 초원 - 화원의 골칫거리 20,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":49, ""Y"":17}}",FALSE,10,3003,49,21,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_01_grass_garden_lv01,AreaName_1000,AreaTitle_Grass,,,"400021, 400022, 400010, 400031, 400032, 400052, 400011, 400062, 400082, 400000, 400001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40100,전용 초급 눈 - 정령의 장난 1,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401020, 401021, 401010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40101,전용 초급 눈 - 정령의 장난 2,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401030, 401020, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40102,전용 초급 눈 - 정령의 장난 3,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401040, 401030, 401041, 401010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40103,전용 초급 눈 - 정령의 장난 4,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401050, 401051, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40104,전용 초급 눈 - 정령의 장난 5,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401060, 401050, 401011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40105,전용 초급 눈 - 정령의 장난 6,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401021, 401020, 401022, 401010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40106,전용 초급 눈 - 정령의 장난 7,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401030, 401031, 401041, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40107,전용 초급 눈 - 정령의 장난 8,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401022, 401031, 401041, 401042, 401000, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40108,전용 초급 눈 - 정령의 장난 9,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401070, 401080, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40109,전용 초급 눈 - 정령의 장난 10,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401080, 401070, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40110,전용 초급 눈 - 정령의 장난 11,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401022, 401021, 401010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40111,전용 초급 눈 - 정령의 장난 12,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401030, 401031, 401022, 401070, 401080, 401040, 401041, 401001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40112,전용 초급 눈 - 정령의 장난 13,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401051, 401052, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40113,전용 초급 눈 - 정령의 장난 14,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401060, 401050, 401011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40114,전용 초급 눈 - 정령의 장난 15,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401070, 401080, 401051, 401061, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40115,전용 초급 눈 - 정령의 장난 16,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401021, 401022, 401031, 401032, 401051, 401061, 401080, 401070, 401010, 401001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40116,전용 초급 눈 - 정령의 장난 17,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401071, 401081, 401051, 401061, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40117,전용 초급 눈 - 정령의 장난 18,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401022, 401032, 401042, 401010, 401011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40118,전용 초급 눈 - 정령의 장난 19,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401052, 401062, 401072, 401082, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40119,전용 초급 눈 - 정령의 장난 20,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":24, ""Y"":16}}",FALSE,10,3003,24,19,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_02_snow_soul_lv01,AreaName_1000,AreaTitle_Grass,,,"401021, 401022, 401010, 401031, 401032, 401052, 401011, 401062, 401082, 401000, 401001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40200,전용 초급 지하 - 지하도시 1,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402020, 402021, 402010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40201,전용 초급 지하 - 지하도시 2,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402030, 402020, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40202,전용 초급 지하 - 지하도시 3,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402040, 402030, 402041, 402012, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40203,전용 초급 지하 - 지하도시 4,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402050, 402051, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40204,전용 초급 지하 - 지하도시 5,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402060, 402050, 402011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40205,전용 초급 지하 - 지하도시 6,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402021, 402020, 402022, 402010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40206,전용 초급 지하 - 지하도시 7,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402030, 402031, 402041, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40207,전용 초급 지하 - 지하도시 8,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402022, 402031, 402041, 402042, 402000, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40208,전용 초급 지하 - 지하도시 9,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402070, 402080, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40209,전용 초급 지하 - 지하도시 10,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402080, 402070, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40210,전용 초급 지하 - 지하도시 11,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402022, 402021, 402010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40211,전용 초급 지하 - 지하도시 12,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402030, 402031, 402022, 402070, 402080, 402040, 402041, 402001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40212,전용 초급 지하 - 지하도시 13,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402051, 402052, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40213,전용 초급 지하 - 지하도시 14,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402060, 402050, 402011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40214,전용 초급 지하 - 지하도시 15,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402070, 402080, 402051, 402061, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40215,전용 초급 지하 - 지하도시 16,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402021, 402022, 402031, 402032, 402051, 402061, 402080, 402070, 402010, 402001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40216,전용 초급 지하 - 지하도시 17,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402071, 402081, 402051, 402061, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40217,전용 초급 지하 - 지하도시 18,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402022, 402032, 402042, 402011, 402012, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40218,전용 초급 지하 - 지하도시 19,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402052, 402062, 402072, 402082, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40219,전용 초급 지하 - 지하도시 20,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":53, ""Y"":40}}",FALSE,10,3003,55,40,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_03_underground_city_lv01,AreaName_1000,AreaTitle_Grass,,,"402021, 402022, 402010, 402031, 402032, 402052, 402011, 402062, 402082, 402000, 402001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40300,깊은 숲 1 - 숲길 청소 1,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403020, 403021, 403010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40301,깊은 숲 1 - 숲길 청소 2,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403030, 403020, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40302,깊은 숲 1 - 숲길 청소 3,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403040, 403030, 403041, 403010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40303,깊은 숲 1 - 숲길 청소 4,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403050, 403051, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40304,깊은 숲 1 - 숲길 청소 5,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403060, 403050, 403011, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40305,깊은 숲 1 - 숲길 청소 6,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403021, 403020, 403022, 403010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40306,깊은 숲 1 - 숲길 청소 7,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403030, 403031, 403041, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40307,깊은 숲 1 - 숲길 청소 8,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403022, 403031, 403041, 403042, 403000, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40308,깊은 숲 1 - 숲길 청소 9,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403070, 403080, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40309,깊은 숲 1 - 숲길 청소 10,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403080, 403070, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40310,깊은 숲 1 - 숲길 청소 11,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403022, 403021, 403010, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
b_0,40311,깊은 숲 1 - 숲길 청소 12,Raid,None,"""None""",,100,100,"{""Position"":{ ""X"":28, ""Y"":27}}",FALSE,10,3003,27,33,10000,"""None""",FALSE,FALSE,FALSE,TRUE,FALSE,18,11,5,rs_05_forest_cleaning_lv01,AreaName_1000,AreaTitle_Grass,,,"403030, 403031, 403022, 403070, 403080, 403040, 403041, 403001, 70001",,,FALSE,FALSE,BackGround_Grass,,AreaIcon_Grass,0,None
