속성,AreaObjectID,Tag,Level,AreaObjectType,Health:Level,AggroType,HPLines,MonsterAiType,StartAiStateType,InitCondition,Sight,AreaObjectSizeType,MonsterSkillBagID,HasMultiPhases,MultiPhases,MonsterStatType,RewardBagIDs,RewardBagID,PowerCubeCount,BerserkID,LifeTime,InheritanceStatRate,AttackMotionCount,EffectScaleFactor,IsAggro,IsMultiRaidBoss,IsTrueBoss,ShakeOnHit,ShakeID,EnemyType,DeathEffectID,AreaName,AreaNickName,MonsterTitle,PrefabID,MainPrefab,PanelImage,UIHealthPath
b_0,407051,눈지역2 몬스터_D1_작은천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,407051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407051,,,Monster_Angel_Snow_1,Monster_Angel_Snow_1,,
b_0,407052,눈지역2 몬스터_D2_작은천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,407052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407052,,,Monster_Angel_Snow_2,Monster_Angel_Snow_2,,
b_0,407060,눈지역2 몬스터_E0_천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,407060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407060,,,Monster_ArchAngel_Snow_0,Monster_ArchAngel_Snow_0,,
b_0,407061,눈지역2 몬스터_E1_천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,407061,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407061,,,Monster_ArchAngel_Snow_1,Monster_ArchAngel_Snow_1,,
b_0,407062,눈지역2 몬스터_E2_천사,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,407062,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407062,,,Monster_ArchAngel_Snow_2,Monster_ArchAngel_Snow_2,,
b_0,407070,눈지역2 몬스터_F0_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,407070,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60020,AreaObjectName_407070,,,Monster_MeltSlime_Cave_0,Monster_MeltSlime_Cave_0,,
b_0,407071,눈지역2 몬스터_F1_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,407071,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60021,AreaObjectName_407071,,,Monster_MeltSlime_Cave_1,Monster_MeltSlime_Cave_1,,
b_0,407072,눈지역2 몬스터_F2_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,407072,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60022,AreaObjectName_407072,,,Monster_MeltSlime_Cave_2,Monster_MeltSlime_Cave_2,,
b_0,407080,눈지역2 몬스터_G0_꼬마 유령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,407080,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407080,,,Monster_LittleGhost_Volcano_0,Monster_LittleGhost_Volcano_0,,
b_0,407081,눈지역2 몬스터_G1_꼬마 유령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,407081,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407081,,,Monster_LittleGhost_Volcano_1,Monster_LittleGhost_Volcano_1,,
b_0,407082,눈지역2 몬스터_G2_꼬마 유령,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,407082,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_407082,,,Monster_LittleGhost_Volcano_2,Monster_LittleGhost_Volcano_2,,
b_0,408000,용암1 보스_0,6,Monster,6,RaidNormal,5,CommonBossWarrior,AggroWait,,100,XXLarge,70100,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67005,AreaObjectName_70103,,,CommonBoss_Warrior_4,CommonBoss_Warrior_4,,
b_0,408001,용암1 보스_1,6,Monster,6,RaidNormal,5,CommonBossMage,AggroWait,,100,XLarge,70110,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67103,AreaObjectName_70113,,,CommonBoss_Mage_4,CommonBoss_Mage_4,,
b_0,408010,용암1 엘리트_0_붉은 눈 박쥐,4,Monster,4,RaidNormal,3,RaidMonster,AggroWait,,100,XLarge,408010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_408010,,,FieldBoss_RedEyeBat,FieldBoss_RedEyeBat,,
b_0,408011,용암1 엘리트_1_용암거인,4,Monster,4,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,408011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_408011,,,FieldBoss_MoltenDemon,FieldBoss_MoltenDemon,,
b_0,408020,용암1 몬스터_A0_새끼 샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408020,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408020,,,Monster_LittleSalamander_Lava_0,Monster_LittleSalamander_Lava_0,,
b_0,408021,용암1 몬스터_A1_새끼 샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408021,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408021,,,Monster_LittleSalamander_Lava_1,Monster_LittleSalamander_Lava_1,,
b_0,408022,용암1 몬스터_A2_새끼 샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408022,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408022,,,Monster_LittleSalamander_Lava_2,Monster_LittleSalamander_Lava_2,,
b_0,408030,용암1 몬스터_B0_용암 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408030,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60004,AreaObjectName_408030,,,Monster_FireSlime_0,Monster_FireSlime_0,,
b_0,408031,용암1 몬스터_B1_용암 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408031,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60004,AreaObjectName_408031,,,Monster_FireSlime_1,Monster_FireSlime_1,,
b_0,408032,용암1 몬스터_B2_용암 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408032,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60004,AreaObjectName_408032,,,Monster_FireSlime_2,Monster_FireSlime_2,,
b_0,408040,용암1 몬스터_C0_오물슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408040,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60026,AreaObjectName_408040,,,Monster_MeltSlime_Volcano_0,Monster_MeltSlime_Volcano_0,,
b_0,408041,용암1 몬스터_C1_오물슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408041,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60027,AreaObjectName_408041,,,Monster_MeltSlime_Volcano_1,Monster_MeltSlime_Volcano_1,,
b_0,408042,용암1 몬스터_C2_오물슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408042,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60028,AreaObjectName_408042,,,Monster_MeltSlime_Volcano_2,Monster_MeltSlime_Volcano_2,,
b_0,408050,용암1 몬스터_D0_샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408050,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408050,,,Monster_Salamander_Lava_0,Monster_Salamander_Lava_0,,
b_0,408051,용암1 몬스터_D1_샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408051,,,Monster_Salamander_Lava_1,Monster_Salamander_Lava_1,,
b_0,408052,용암1 몬스터_D2_샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408052,,,Monster_Salamander_Lava_2,Monster_Salamander_Lava_2,,
b_0,408060,용암1 몬스터_E0_해츨링,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408060,,,Monster_Hatchling_Lava_0,Monster_Hatchling_Lava_0,,
b_0,408061,용암1 몬스터_E1_해츨링,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408061,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408061,,,Monster_Hatchling_Lava_1,Monster_Hatchling_Lava_1,,
b_0,408062,용암1 몬스터_E2_해츨링,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,408062,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408062,,,Monster_Hatchling_Lava_2,Monster_Hatchling_Lava_2,,
b_0,408070,용암1 몬스터_F0_용암골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408070,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408070,,,Monster_ElementalGolem_Lava_0,Monster_ElementalGolem_Lava_0,,
b_0,408071,용암1 몬스터_F1_용암골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408071,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408071,,,Monster_ElementalGolem_Lava_1,Monster_ElementalGolem_Lava_1,,
b_0,408072,용암1 몬스터_F2_용암골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408072,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408072,,,Monster_ElementalGolem_Lava_2,Monster_ElementalGolem_Lava_2,,
b_0,408080,용암1 몬스터_G0_주시하는 눈,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408080,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408080,,,Monster_StaringEye_Lava_0,Monster_StaringEye_Lava_0,,
b_0,408081,용암1 몬스터_G1_주시하는 눈,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408081,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408081,,,Monster_StaringEye_Lava_1,Monster_StaringEye_Lava_1,,
b_0,408082,용암1 몬스터_G2_주시하는 눈,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,408082,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_408082,,,Monster_StaringEye_Lava_2,Monster_StaringEye_Lava_2,,
b_0,409000,용암2 보스_0,7,Monster,7,RaidNormal,5,CommonBossWarrior,AggroWait,,100,XXLarge,70100,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67005,AreaObjectName_70103,,,CommonBoss_Warrior_4,CommonBoss_Warrior_4,,
b_0,409001,용암2 보스_1,7,Monster,7,RaidNormal,5,CommonBossMage,AggroWait,,100,XLarge,70110,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67103,AreaObjectName_70113,,,CommonBoss_Mage_4,CommonBoss_Mage_4,,
b_0,409010,용암2 엘리트_0_거대 용암골렘,5,Monster,5,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,409010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_409010,,,Elite_FireGolem_Lava_0,Elite_FireGolem_Lava_0,,
b_0,409011,용암2 엘리트_1_용암거인,5,Monster,5,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,409011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_409011,,,FieldBoss_MoltenDemon,FieldBoss_MoltenDemon,,
b_0,409020,용암2 몬스터_A0_해츨링,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409020,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409020,,,Monster_Hatchling_Lava_0,Monster_Hatchling_Lava_0,,
b_0,409021,용암2 몬스터_A1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409021,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409021,,,Monster_Hatchling_Lava_1,Monster_Hatchling_Lava_1,,
b_0,409022,용암2 몬스터_A2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409022,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409022,,,Monster_Hatchling_Lava_2,Monster_Hatchling_Lava_2,,
b_0,409030,용암2 몬스터_B0_새끼 샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409030,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409030,,,Monster_LittleSalamander_Lava_0,Monster_LittleSalamander_Lava_0,,
b_0,409031,용암2 몬스터_B1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409031,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409031,,,Monster_LittleSalamander_Lava_1,Monster_LittleSalamander_Lava_1,,
b_0,409032,용암2 몬스터_B2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409032,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409032,,,Monster_LittleSalamander_Lava_2,Monster_LittleSalamander_Lava_2,,
b_0,409040,용암2 몬스터_C0_샐러맨더,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409040,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409040,,,Monster_Salamander_Lava_0,Monster_Salamander_Lava_0,,
b_0,409041,용암2 몬스터_C1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409041,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409041,,,Monster_Salamander_Lava_1,Monster_Salamander_Lava_1,,
b_0,409042,용암2 몬스터_C2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409042,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409042,,,Monster_Salamander_Lava_2,Monster_Salamander_Lava_2,,
b_0,409050,용암2 몬스터_D0_오물 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409050,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60026,AreaObjectName_409050,,,Monster_MeltSlime_Volcano_0,Monster_MeltSlime_Volcano_0,,
b_0,409051,용암2 몬스터_D1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60027,AreaObjectName_409051,,,Monster_MeltSlime_Volcano_1,Monster_MeltSlime_Volcano_1,,
b_0,409052,용암2 몬스터_D2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60028,AreaObjectName_409052,,,Monster_MeltSlime_Volcano_2,Monster_MeltSlime_Volcano_2,,
b_0,409060,용암2 몬스터_E0_용암 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60004,AreaObjectName_409060,,,Monster_FireSlime_0,Monster_FireSlime_0,,
b_0,409061,용암2 몬스터_E1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409061,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60004,AreaObjectName_409061,,,Monster_FireSlime_1,Monster_FireSlime_1,,
b_0,409062,용암2 몬스터_E2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,409062,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,60004,AreaObjectName_409062,,,Monster_FireSlime_2,Monster_FireSlime_2,,
b_0,409070,용암2 몬스터_F0_용암 골렘,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409070,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409070,,,Monster_ElementalGolem_Lava_0,Monster_ElementalGolem_Lava_0,,
b_0,409071,용암2 몬스터_F1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409071,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409071,,,Monster_ElementalGolem_Lava_1,Monster_ElementalGolem_Lava_1,,
b_0,409072,용암2 몬스터_F2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409072,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409072,,,Monster_ElementalGolem_Lava_2,Monster_ElementalGolem_Lava_2,,
b_0,409080,용암2 몬스터_G0_주시하는 눈,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409080,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409080,,,Monster_StaringEye_Lava_0,Monster_StaringEye_Lava_0,,
b_0,409081,용암2 몬스터_G1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409081,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409081,,,Monster_StaringEye_Lava_1,Monster_StaringEye_Lava_1,,
b_0,409082,용암2 몬스터_G2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,409082,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_409082,,,Monster_StaringEye_Lava_2,Monster_StaringEye_Lava_2,,
b_0,410000,사막1 보스_0,7,Monster,7,RaidNormal,5,CommonBossWarrior,AggroWait,,100,XXLarge,70100,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67005,AreaObjectName_70103,,,CommonBoss_Warrior_4,CommonBoss_Warrior_4,,
b_0,410001,사막1 보스_1,7,Monster,7,RaidNormal,5,CommonBossMage,AggroWait,,100,XLarge,70110,FALSE,,SoloBoss,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,67103,AreaObjectName_70113,,,CommonBoss_Mage_4,CommonBoss_Mage_4,,
b_0,410010,사막1 엘리트_0_레쉬,5,Monster,5,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,410010,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_410010,,,FieldBoss_Leshy,FieldBoss_Leshy,,
b_0,410011,사막1 엘리트_1_전갈,5,Monster,5,RaidNormal,3,RaidMonster,AggroWait,,100,XXLarge,410011,FALSE,,SoloElite,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,EliteBoss,,AreaObjectName_410011,,,Elite_Scorpion_Wasteland_0,Elite_Scorpion_Wasteland_0,,
b_0,410020,사막1 몬스터_A0_여우,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410020,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410020,,,Monster_Fox_Desert_0,Monster_Fox_Desert_0,,
b_0,410021,사막1 몬스터_A1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410021,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410021,,,Monster_Fox_Desert_1,Monster_Fox_Desert_1,,
b_0,410022,사막1 몬스터_A2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410022,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410022,,,Monster_Fox_Desert_2,Monster_Fox_Desert_2,,
b_0,410030,사막1 몬스터_B0_선인장,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410030,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410030,,,Monster_Cactus_Wasteland_0,Monster_Cactus_Wasteland_0,,
b_0,410031,사막1 몬스터_B1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410031,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410031,,,Monster_Cactus_Wasteland_1,Monster_Cactus_Wasteland_1,,
b_0,410032,사막1 몬스터_B2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410032,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410032,,,Monster_Cactus_Wasteland_2,Monster_Cactus_Wasteland_2,,
b_0,410040,사막1 몬스터_C0_주시하는 눈,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,410040,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410040,,,Monster_StaringEye_Desert_0,Monster_StaringEye_Desert_0,,
b_0,410041,사막1 몬스터_C1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,410041,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410041,,,Monster_StaringEye_Desert_1,Monster_StaringEye_Desert_1,,
b_0,410042,사막1 몬스터_C2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Large,410042,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410042,,,Monster_StaringEye_Desert_2,Monster_StaringEye_Desert_2,,
b_0,410050,사막1 몬스터_D0_가시 슬라임,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,410050,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410050,,,Monster_ShellSlime_Desert_0,Monster_ShellSlime_Desert_0,,
b_0,410051,사막1 몬스터_D1,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,410051,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410051,,,Monster_ShellSlime_Desert_1,Monster_ShellSlime_Desert_1,,
b_0,410052,사막1 몬스터_D2,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Small,410052,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410052,,,Monster_ShellSlime_Desert_2,Monster_ShellSlime_Desert_2,,
b_0,410060,사막1 몬스터_E0_사막 게,1,Monster,1,RaidNormal,1,RaidMonster,AggroWait,,100,Medium,410060,FALSE,,SoloMonster,"""40000""",40000,0,0,0,0,1,1,TRUE,FALSE,FALSE,TRUE,10,NormalMonster,,AreaObjectName_410060,,,Monster_Crab_Desert_0,Monster_Crab_Desert_0,,
