속성,GoalID,Tag,GoalType,CommonIDs,CommonLevel,Count,IsLastGoal,ShowRewardPanel,QuestNotification,TalkID,NpcID,AreaID,PortalID,IsSendPacket,IsCountInfo,NextGoalID,IsReturnCloseTown
b_0,50072,하르칼8 - 초급 눈 1단계 클리어,RaidSuccess,2,1,1,FALSE,FALSE,GoalsNoti_50072,,200002,950,500950,FALSE,TRUE,50073,TRUE
b_0,50073,하르칼8 - 하르칼와 대화하기,NpcTalk,50003,0,1,TRUE,FALSE,GoalsNoti_50073,50073,50003,950,500950,TRUE,TRUE,0,TRUE
b_0,50080,하르칼9 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_50080,50080,30003,300,500300,TRUE,TRUE,50081,TRUE
b_0,50081,하르칼9 - 당근 사냥하기,Monsterkill,10420,0,5,FALSE,FALSE,GoalsNoti_50081,,0,420,500420,FALSE,TRUE,50082,TRUE
b_0,50082,하르칼9 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_50082,50082,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,50090,하르칼10 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_50090,50090,30003,300,500300,TRUE,TRUE,50091,TRUE
b_0,50091,하르칼10 - 당근 사냥하기,Monsterkill,10420,0,5,FALSE,FALSE,GoalsNoti_50091,,0,420,500420,FALSE,TRUE,50092,TRUE
b_0,50092,하르칼10 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_50092,50092,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,50100,하르칼11 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_50100,50100,30003,300,500300,TRUE,TRUE,50101,TRUE
b_0,50101,하르칼11 - 대마법 초원 슬라임 사냥하기,Monsterkill,10410,0,5,FALSE,FALSE,GoalsNoti_50101,,0,410,500410,FALSE,TRUE,50102,TRUE
b_0,50102,하르칼11 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_50102,50102,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,50110,하르칼12 - 로사와 대화,NpcTalk,30003,0,1,FALSE,FALSE,GoalsNoti_50110,50110,30003,300,500300,TRUE,TRUE,50111,TRUE
b_0,50111,하르칼12 - 대마법 초원 슬라임 사냥하기,Monsterkill,10410,0,5,FALSE,FALSE,GoalsNoti_50111,,0,410,500410,FALSE,TRUE,50112,TRUE
b_0,50112,하르칼12 - 로사와 대화,NpcTalk,30003,0,1,TRUE,FALSE,GoalsNoti_50112,50112,30003,300,500300,TRUE,TRUE,0,TRUE
b_0,50130,하르칼13 - 에리카와 대화하기 (무덤쪽에 침입자가),NpcTalk,1002,0,1,TRUE,TRUE,GoalsNoti_50130,50130,1002,1000,501000,TRUE,TRUE,0,TRUE
b_0,50140,하르칼14 - 숨겨진 눈길에서 하르칼와 대화,NpcTalk,50004,0,1,FALSE,FALSE,GoalsNoti_50140,50140,50004,960,500960,TRUE,TRUE,50141,TRUE
b_0,50141,하르칼14 - 960 맵 (인던 들어가기) - 무덤 침입자,EventRaidEnter,1006,0,1,FALSE,FALSE,GoalsNoti_50141,,0,60901,0,FALSE,TRUE,50142,TRUE
b_0,50142,하르칼14 - 사샤와 대화,NpcTalk,50019,0,1,FALSE,FALSE,GoalsNoti_50142,50142,50019,60901,0,TRUE,TRUE,50143,TRUE
b_0,50143,하르칼14 - 몰려오는 몬스터 사냥하기,RaidPhaseSuccess,5,0,1,FALSE,FALSE,GoalsNoti_50143,,0,60901,0,FALSE,TRUE,50144,TRUE
b_0,50144,하르칼14 - 사샤와 대화,NpcTalk,50019,0,1,FALSE,FALSE,GoalsNoti_50144,50144,50019,60901,0,TRUE,TRUE,50145,TRUE
b_0,50145,하르칼14 - 던전에서 나가기,AreaEnter,960,0,1,TRUE,FALSE,GoalsNoti_50145,,0,960,500960,FALSE,TRUE,0,TRUE
b_0,50150,하르칼15 - 사샤와 대화하기,NpcTalk,50004,0,1,FALSE,FALSE,GoalsNoti_50150,50150,50004,960,500960,TRUE,TRUE,50151,TRUE
b_0,50151,하르칼15 - 월드맵 보기,UI_WorldMapOn,0,0,1,FALSE,FALSE,GoalsNoti_50151,,0,0,0,TRUE,TRUE,50152,TRUE
b_0,50152,하르칼15 - 사샤와 대화하기,NpcTalk,50004,0,1,TRUE,FALSE,GoalsNoti_50152,50152,50004,960,500960,TRUE,TRUE,0,TRUE
b_0,50160,하르칼16 - 광차가 다니는 길,AreaEnter,1300,0,1,FALSE,FALSE,GoalsNoti_50160,,0,1300,501300,FALSE,TRUE,50161,TRUE
b_0,50161,하르칼16 - 두 개의 문,AreaEnter,1310,0,1,FALSE,FALSE,GoalsNoti_50161,,0,1310,501310,FALSE,TRUE,50162,TRUE
b_0,50162,하르칼16 - 세갈래 숲길,AreaEnter,520,0,1,FALSE,FALSE,GoalsNoti_50162,,0,520,500520,FALSE,TRUE,50163,TRUE
b_0,50163,하르칼16 - 풍차마을,AreaEnter,600,0,1,TRUE,FALSE,GoalsNoti_50163,,0,600,500600,FALSE,TRUE,0,TRUE
b_0,50170,하르칼17 - 사샤와 대화하기 (호량이 말 걸어옴),NpcTalk,50005,0,1,FALSE,FALSE,GoalsNoti_50170,50170,50005,600,500600,TRUE,TRUE,50171,TRUE
b_0,50171,하르칼17 - 호량과 대화하기,NpcTalk,310,0,1,TRUE,FALSE,GoalsNoti_50171,50171,310,600,500600,TRUE,TRUE,0,TRUE
b_0,50180,하르칼18 - 모험의 돌 찾기 (숲길),DiscoveryActive,1005,0,1,FALSE,FALSE,GoalsNoti_50180,,200005,510,500510,FALSE,TRUE,50181,TRUE
b_0,50181,하르칼18 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50181,50181,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50190,하르칼19 - 숲길 청소 레이드 클리어,RaidSuccess,5,1,1,FALSE,FALSE,GoalsNoti_50190,,200005,510,500510,FALSE,TRUE,50191,TRUE
b_0,50191,하르칼19 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50191,50191,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50200,하르칼20 - 사샤와 대화하기,NpcTalk,50006,0,1,FALSE,FALSE,GoalsNoti_50200,50200,50006,510,500510,TRUE,TRUE,50201,TRUE
b_0,50201,하르칼20 - 숲 거미 사냥하기,Monsterkill,10520,0,5,FALSE,FALSE,GoalsNoti_50201,,0,520,500520,FALSE,TRUE,50202,TRUE
b_0,50202,하르칼20 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50202,50202,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50210,하르칼21 - 사샤와 대화하기,NpcTalk,50006,0,1,FALSE,FALSE,GoalsNoti_50210,50210,50006,510,500510,TRUE,TRUE,50211,TRUE
b_0,50211,하르칼21 - 숲 거미 사냥하기,Monsterkill,10520,0,5,FALSE,FALSE,GoalsNoti_50211,,0,520,500520,FALSE,TRUE,50212,TRUE
b_0,50212,하르칼21 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50212,50212,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50220,하르칼22 - 사샤와 대화하기,NpcTalk,50006,0,1,FALSE,FALSE,GoalsNoti_50220,50220,50006,510,500510,TRUE,TRUE,50221,TRUE
b_0,50221,하르칼22 - 버섯 사냥하기,Monsterkill,10510,0,5,FALSE,FALSE,GoalsNoti_50221,,0,510,500510,FALSE,TRUE,50222,TRUE
b_0,50222,하르칼22 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50222,50222,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50230,하르칼23 - 사샤와 대화하기,NpcTalk,50006,0,1,FALSE,FALSE,GoalsNoti_50230,50230,50006,510,500510,TRUE,TRUE,50231,TRUE
b_0,50231,하르칼23 - 버섯 사냥하기,Monsterkill,10510,0,5,FALSE,FALSE,GoalsNoti_50231,,0,510,500510,FALSE,TRUE,50232,TRUE
b_0,50232,하르칼23 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50232,50232,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50240,하르칼24 - 사샤와 대화하기,NpcTalk,50006,0,1,FALSE,FALSE,GoalsNoti_50240,50240,50006,510,500510,TRUE,TRUE,50241,TRUE
b_0,50241,하르칼24 - 독버섯 사냥하기,Monsterkill,10500,0,5,FALSE,FALSE,GoalsNoti_50241,,0,500,500500,FALSE,TRUE,50242,TRUE
b_0,50242,하르칼24 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50242,50242,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50250,하르칼25 - 사샤와 대화하기,NpcTalk,50006,0,1,FALSE,FALSE,GoalsNoti_50250,50250,50006,510,500510,TRUE,TRUE,50251,TRUE
b_0,50251,하르칼25 - 독버섯 사냥하기,Monsterkill,10500,0,5,FALSE,FALSE,GoalsNoti_50251,,0,500,500500,FALSE,TRUE,50252,TRUE
b_0,50252,하르칼25 - 사샤와 대화하기,NpcTalk,50006,0,1,TRUE,FALSE,GoalsNoti_50252,50252,50006,510,500510,TRUE,TRUE,0,TRUE
b_0,50270,하르칼26 - 18레벨 달성하기,Level,0,0,18,TRUE,FALSE,GoalsNoti_50270,,0,0,0,FALSE,FALSE,0,TRUE
b_0,50280,하르칼27 - 설산 마을로 돌아가기,AreaEnter,1000,0,1,FALSE,FALSE,GoalsNoti_50280,,0,1000,501000,FALSE,TRUE,50281,TRUE
b_0,50281,하르칼27 - 바에라와 대화하기 (재회한 사샤와 바에라 -> 대화 도중에 에리카가 부름),NpcTalk,50007,0,1,FALSE,FALSE,GoalsNoti_50281,50281,50007,1000,501000,TRUE,TRUE,50282,TRUE
b_0,50282,하르칼27 - 에리카와 대화하기,NpcTalk,1002,0,1,TRUE,FALSE,GoalsNoti_50282,50282,1002,1000,501000,TRUE,TRUE,0,TRUE
b_0,50290,하르칼28 - 숨겨진 눈길로 가기,AreaEnter,960,0,1,FALSE,FALSE,GoalsNoti_50290,,0,960,500960,FALSE,TRUE,50291,TRUE
b_0,50291,하르칼28 - 사샤와 대화하기,NpcTalk,50004,0,1,FALSE,FALSE,GoalsNoti_50291,50291,50004,960,500960,TRUE,TRUE,50292,TRUE
b_0,50292,하르칼28 - 아니스와 대화하기,NpcTalk,30010,0,1,TRUE,FALSE,GoalsNoti_50292,50292,30010,960,500960,TRUE,TRUE,0,TRUE
b_0,50300,하르칼29 - 아니스와 대화하기,NpcTalk,30010,0,1,FALSE,FALSE,GoalsNoti_50300,50300,30010,960,500960,TRUE,TRUE,50301,TRUE
b_0,50301,하르칼29 - 960 맵 (인던 들어가기) - 무덤 침입자,EventRaidEnter,1007,0,1,FALSE,FALSE,GoalsNoti_50301,,0,60902,0,FALSE,TRUE,50302,TRUE
b_0,50302,하르칼29 - 사샤와 대화,NpcTalk,50020,0,1,FALSE,FALSE,GoalsNoti_50302,50302,50020,60902,0,TRUE,TRUE,50303,TRUE
b_0,50303,하르칼29 - 몰려오는 몬스터 사냥하기,RaidPhaseSuccess,6,0,1,FALSE,FALSE,GoalsNoti_50303,,0,60902,0,FALSE,TRUE,50304,TRUE
b_0,50304,하르칼29 - 사샤와 대화,NpcTalk,50020,0,1,FALSE,FALSE,GoalsNoti_50304,50304,50020,60902,0,TRUE,TRUE,50305,TRUE
b_0,50305,하르칼29 - 던전에서 나가기,AreaEnter,960,0,1,TRUE,FALSE,GoalsNoti_50305,,0,960,500960,FALSE,TRUE,0,TRUE
b_0,50310,하르칼30 - 사샤와 대화하기,NpcTalk,50008,0,1,FALSE,FALSE,GoalsNoti_50310,50310,50008,1000,501000,TRUE,TRUE,50311,TRUE
b_0,50311,하르칼30 - 봄의 마을로 가기,AreaEnter,300,0,1,FALSE,FALSE,GoalsNoti_50311,,0,300,500300,FALSE,TRUE,50312,TRUE
b_0,50312,하르칼30 - 사샤와 대화하기 (정보 조사 -> 초원에 단서가?),NpcTalk,50009,0,1,TRUE,FALSE,GoalsNoti_50312,50312,50009,300,500300,TRUE,TRUE,0,TRUE
b_0,50320,하르칼31 - 브레칸과 대화하기 (멧돼지 인던 맵) 멧돼지는 못 잡았지만,NpcTalk,50010,0,1,FALSE,FALSE,GoalsNoti_50320,50320,50010,410,500410,TRUE,TRUE,50321,TRUE
b_0,50321,하르칼31 - 960 맵 (인던 들어가기) - 무덤 침입자,EventRaidEnter,1008,0,1,FALSE,FALSE,GoalsNoti_50321,,0,60903,0,FALSE,TRUE,50322,TRUE
b_0,50322,하르칼31 - 사샤와 대화하기,NpcTalk,50021,0,1,FALSE,FALSE,GoalsNoti_50322,50322,50021,60903,0,TRUE,TRUE,50323,TRUE
b_0,50323,하르칼31 - 몰려오는 몬스터 사냥하기,RaidPhaseSuccess,7,0,1,FALSE,FALSE,GoalsNoti_50323,,0,60903,0,FALSE,TRUE,50324,TRUE
b_0,50324,하르칼31 - 사샤와 대화하기,NpcTalk,50021,0,1,FALSE,FALSE,GoalsNoti_50324,50324,50021,60903,0,TRUE,TRUE,50325,TRUE
b_0,50325,하르칼31 - 던전에서 나가기,AreaEnter,410,0,1,TRUE,FALSE,GoalsNoti_50325,,0,410,500410,FALSE,TRUE,0,TRUE
b_0,50330,하르칼32 - 브레칸과 대화하기 (인던 끝나고 나온 위치),NpcTalk,50010,0,1,TRUE,TRUE,GoalsNoti_50330,50330,50010,410,500410,TRUE,TRUE,0,TRUE
b_0,50340,하르칼33 - 바에라와 대화하기,NpcTalk,50013,0,1,FALSE,FALSE,GoalsNoti_50340,50340,50013,420,500420,TRUE,TRUE,50341,TRUE
b_0,50341,하르칼33 - 꿀벌 사냥,Monsterkill,10430,0,5,FALSE,FALSE,GoalsNoti_50341,,0,430,500430,FALSE,TRUE,50342,TRUE
b_0,50342,하르칼33 - 바에라와 대화하기,NpcTalk,50013,0,1,TRUE,FALSE,GoalsNoti_50342,50342,50013,420,500420,TRUE,TRUE,0,TRUE
b_0,50350,하르칼34 - 바에라와 대화하기,NpcTalk,50013,0,1,FALSE,FALSE,GoalsNoti_50350,50350,50013,420,500420,TRUE,TRUE,50351,TRUE
b_0,50351,하르칼34 - 꿀벌 사냥,Monsterkill,10430,0,5,FALSE,FALSE,GoalsNoti_50351,,0,430,500430,FALSE,TRUE,50352,TRUE
b_0,50352,하르칼34 - 바에라와 대화하기,NpcTalk,50013,0,1,TRUE,FALSE,GoalsNoti_50352,50352,50013,420,500420,TRUE,TRUE,0,TRUE
b_0,50360,하르칼35 - 사샤와 대화하기,NpcTalk,50014,0,1,FALSE,FALSE,GoalsNoti_50360,50360,50014,430,500430,TRUE,TRUE,50361,TRUE
b_0,50361,하르칼35 - 썩어가는 꽃돼지 사냥하기,Monsterkill,10440,0,5,FALSE,FALSE,GoalsNoti_50361,,0,440,500440,FALSE,TRUE,50362,TRUE
b_0,50362,하르칼35 - 사샤와 대화하기,NpcTalk,50014,0,1,TRUE,FALSE,GoalsNoti_50362,50362,50014,430,500430,TRUE,TRUE,0,TRUE
b_0,50370,하르칼36 - 사샤와 대화하기,NpcTalk,50014,0,1,FALSE,FALSE,GoalsNoti_50370,50370,50014,430,500430,TRUE,TRUE,50371,TRUE
b_0,50371,하르칼36 - 썩어가는 꽃돼지 사냥하기,Monsterkill,10440,0,5,FALSE,FALSE,GoalsNoti_50371,,0,440,500440,FALSE,TRUE,50372,TRUE
b_0,50372,하르칼36 - 사샤와 대화하기,NpcTalk,50014,0,1,TRUE,FALSE,GoalsNoti_50372,50372,50014,430,500430,TRUE,TRUE,0,TRUE
b_0,50380,하르칼37 - 사샤와 대화하기,NpcTalk,50015,0,1,FALSE,FALSE,GoalsNoti_50380,50380,50015,440,500440,TRUE,TRUE,50381,TRUE
b_0,50381,하르칼37 - 멧돼지 사냥하기,Monsterkill,10441,0,5,FALSE,FALSE,GoalsNoti_50381,,0,440,500440,FALSE,TRUE,50382,TRUE
b_0,50382,하르칼37 - 사샤와 대화하기,NpcTalk,50015,0,1,TRUE,FALSE,GoalsNoti_50382,50382,50015,440,500440,TRUE,TRUE,0,TRUE
b_0,50390,하르칼38 - 사샤와 대화하기,NpcTalk,50015,0,1,FALSE,FALSE,GoalsNoti_50390,50390,50015,440,500440,TRUE,TRUE,50391,TRUE
b_0,50391,하르칼38 - 멧돼지 사냥하기,Monsterkill,10441,0,5,FALSE,FALSE,GoalsNoti_50391,,0,440,500440,FALSE,TRUE,50392,TRUE
b_0,50392,하르칼38 - 사샤와 대화하기,NpcTalk,50015,0,1,TRUE,FALSE,GoalsNoti_50392,50392,50015,440,500440,TRUE,TRUE,0,TRUE
b_0,50400,하르칼39 - 레벨 26 달성하기,Level,0,0,26,TRUE,FALSE,GoalsNoti_50400,,0,0,0,FALSE,FALSE,0,TRUE
b_0,50410,하르칼40 - 풍차마을로 가기,AreaEnter,600,0,1,FALSE,FALSE,GoalsNoti_50410,,0,600,500600,FALSE,TRUE,50411,TRUE
b_0,50411,하르칼40 - 호량과 대화하기,NpcTalk,310,0,1,TRUE,FALSE,GoalsNoti_50411,50411,310,600,500600,TRUE,TRUE,0,TRUE
b_0,50420,하르칼41 - 폐허 방문,AreaEnter,530,0,1,FALSE,FALSE,GoalsNoti_50420,,0,530,500530,FALSE,TRUE,50421,TRUE
b_0,50421,하르칼41 - 사샤와 대화하기,NpcTalk,50016,0,1,TRUE,FALSE,GoalsNoti_50421,50421,50016,530,500530,TRUE,TRUE,0,TRUE
b_0,50430,하르칼42 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50430,50430,50018,530,500530,TRUE,TRUE,50431,TRUE
b_0,50431,하르칼42 - 960 맵 (인던 들어가기) - 무덤 침입자,EventRaidEnter,1009,0,1,FALSE,FALSE,GoalsNoti_50431,,0,60904,0,FALSE,TRUE,50432,TRUE
b_0,50432,하르칼42 - 사샤와 대화하기,NpcTalk,6094400,0,1,FALSE,FALSE,GoalsNoti_50432,50432,6094400,60904,0,TRUE,TRUE,50433,TRUE
b_0,50433,하르칼42 - 몰려오는 몬스터 사냥하기,RaidPhaseSuccess,13,0,1,FALSE,FALSE,GoalsNoti_50433,,0,60904,0,FALSE,TRUE,50434,TRUE
b_0,50434,하르칼42 - 사샤와 대화하기,NpcTalk,6094400,0,1,FALSE,FALSE,GoalsNoti_50434,50434,6094400,60904,0,TRUE,TRUE,50435,TRUE
b_0,50435,하르칼42 - 던전에서 나가기,AreaEnter,530,0,1,TRUE,FALSE,GoalsNoti_50435,,0,530,500530,FALSE,TRUE,0,TRUE
b_0,50440,하르칼43 - 풍차 마을 방문하기,AreaEnter,600,0,1,FALSE,FALSE,GoalsNoti_50440,,0,600,500600,FALSE,TRUE,50441,TRUE
b_0,50441,하르칼43 - 사샤와 대화하기,NpcTalk,50005,0,1,TRUE,FALSE,GoalsNoti_50441,50441,50005,600,500600,TRUE,TRUE,0,TRUE
b_0,50450,하르칼44 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50450,50450,50018,530,500530,TRUE,TRUE,50451,TRUE
b_0,50451,하르칼44 - 맹독 폐허 거미 사냥하기,Monsterkill,10530,0,5,FALSE,FALSE,GoalsNoti_50451,,0,530,500530,FALSE,TRUE,50452,TRUE
b_0,50452,하르칼44 - 바에라와 대화하기,NpcTalk,50018,0,1,TRUE,FALSE,GoalsNoti_50452,50452,50018,530,500530,TRUE,TRUE,0,TRUE
b_0,50460,하르칼45 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50460,50460,50018,530,500530,TRUE,TRUE,50461,TRUE
b_0,50461,하르칼45 - 맹독 폐허 거미 사냥하기,Monsterkill,10530,0,5,FALSE,FALSE,GoalsNoti_50461,,0,530,500530,FALSE,TRUE,50462,TRUE
b_0,50462,하르칼45 - 바에라와 대화하기,NpcTalk,50018,0,1,TRUE,FALSE,GoalsNoti_50462,50462,50018,530,500530,TRUE,TRUE,0,TRUE
b_0,50470,하르칼46 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50470,50470,50018,530,500530,TRUE,TRUE,50471,TRUE
b_0,50471,하르칼46 - 코브라 사냥하기,Monsterkill,10531,0,5,FALSE,FALSE,GoalsNoti_50471,,0,530,500530,FALSE,TRUE,50472,TRUE
b_0,50472,하르칼46 - 바에라와 대화하기,NpcTalk,50018,0,1,TRUE,FALSE,GoalsNoti_50472,50472,50018,530,500530,TRUE,TRUE,0,TRUE
b_0,50480,하르칼47 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50480,50480,50018,530,500530,TRUE,TRUE,50481,TRUE
b_0,50481,하르칼47 - 코브라 사냥하기,Monsterkill,10531,0,5,FALSE,FALSE,GoalsNoti_50481,,0,530,500530,FALSE,TRUE,50482,TRUE
b_0,50482,하르칼47 - 바에라와 대화하기,NpcTalk,50018,0,1,TRUE,FALSE,GoalsNoti_50482,50482,50018,530,500530,TRUE,TRUE,0,TRUE
b_0,50490,하르칼48 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50490,50490,50018,530,500530,TRUE,TRUE,50491,TRUE
b_0,50491,하르칼48 - 원혼 사냥하기,Monsterkill,10541,0,5,FALSE,FALSE,GoalsNoti_50491,,0,540,500540,FALSE,TRUE,50492,TRUE
b_0,50492,하르칼48 - 바에라와 대화하기,NpcTalk,50018,0,1,TRUE,FALSE,GoalsNoti_50492,50492,50018,530,500530,TRUE,TRUE,0,TRUE
b_0,50500,하르칼49 - 바에라와 대화하기,NpcTalk,50018,0,1,FALSE,FALSE,GoalsNoti_50500,50500,50018,530,500530,TRUE,TRUE,50501,TRUE
b_0,50501,하르칼49 - 원혼 사냥하기,Monsterkill,10541,0,5,FALSE,FALSE,GoalsNoti_50501,,0,540,500540,FALSE,TRUE,50502,TRUE
b_0,50502,하르칼49 - 바에라와 대화하기,NpcTalk,50018,0,1,TRUE,FALSE,GoalsNoti_50502,50502,50018,530,500530,TRUE,TRUE,0,TRUE
b_0,50510,하르칼51 - 레벨 30 달성,Level,0,0,30,TRUE,FALSE,GoalsNoti_50510,,0,0,0,FALSE,FALSE,0,TRUE
b_0,60000,바에라1 - 스타트 퀘스트 (이정표와 상호작용 후 흑마법사 무기 받음),NpcTalk,60002,0,1,TRUE,TRUE,GoalsNoti_60000,60000,60002,3,500003,TRUE,TRUE,0,TRUE
b_0,60010,바에라2 - 흑마법 무기 장착 ->,ItemEquip,110700,0,1,FALSE,FALSE,GoalsNoti_60010,,0,0,0,FALSE,TRUE,60011,TRUE
b_0,60011,바에라2 - 대화하기 (이정표),NpcTalk,60002,0,1,FALSE,FALSE,GoalsNoti_60011,60011,60002,3,500003,TRUE,TRUE,60012,TRUE
b_0,60012,바에라2 - 이벤트 던전 입장하기,EventRaidEnter,1010,0,1,FALSE,FALSE,GoalsNoti_60012,,0,61300,0,FALSE,TRUE,60013,TRUE
b_0,60013,바에라2 - 아니스와 대화하기 ,NpcTalk,60017,0,1,FALSE,FALSE,GoalsNoti_60013,60013,60017,61300,0,TRUE,TRUE,60014,TRUE
b_0,60014,바에라2 - 몰려오는 몬스터 사냥,RaidPhaseSuccess,4,0,1,FALSE,FALSE,GoalsNoti_60014,,0,61300,0,FALSE,TRUE,60015,TRUE
b_0,60015,바에라2 - 대화하기 (이정표),NpcTalk,10016,0,1,FALSE,FALSE,GoalsNoti_60015,60015,10016,61300,0,TRUE,TRUE,60016,TRUE
b_0,60016,바에라2 - 던전에서 나가기,AreaEnter,1400,0,1,TRUE,FALSE,GoalsNoti_60016,,0,1400,501400,FALSE,TRUE,0,TRUE
b_0,60020,바에라3 - 아니스와 대화,NpcTalk,60001,0,1,TRUE,TRUE,GoalsNoti_60020,60020,60001,1400,501400,TRUE,TRUE,0,TRUE
b_0,60030,바에라4 - 이안과 대화하기,NpcTalk,230,0,1,FALSE,FALSE,GoalsNoti_60030,60030,230,1400,501400,TRUE,TRUE,60031,TRUE
b_0,60031,바에라4 - HP 포션 구매하기,ShopBuy,20101,0,5,FALSE,FALSE,GoalsNoti_60031,,230,1400,501400,FALSE,TRUE,60032,TRUE
b_0,60032,바에라4 - 이안과 대화하기,NpcTalk,230,0,1,TRUE,FALSE,GoalsNoti_60032,60032,230,1400,501400,TRUE,TRUE,0,TRUE
b_0,60040,바에라5 - 악마와 대화하기,NpcTalk,60003,0,1,FALSE,FALSE,GoalsNoti_60040,60040,60003,1400,501400,TRUE,TRUE,60041,TRUE
b_0,60041,바에라5 - 슬라임 사냥하기,Monsterkill,11320,0,5,FALSE,FALSE,GoalsNoti_60041,,0,1320,501320,FALSE,TRUE,60042,TRUE
b_0,60042,바에라5 - 강한 슬라임 사냥하기,Monsterkill,11321,0,5,FALSE,FALSE,GoalsNoti_60042,,0,1320,501320,FALSE,TRUE,60043,TRUE
b_0,60043,바에라5 - 모험의 돌과 대화하기,NpcTalk,200011,0,1,TRUE,FALSE,GoalsNoti_60043,60043,200003,1310,501310,TRUE,TRUE,0,TRUE
b_0,60050,바에라6 - 모험의 돌 초급 지하 활성화,DiscoveryActive,1003,0,1,FALSE,FALSE,GoalsNoti_60050,,200003,1310,501310,FALSE,TRUE,60051,TRUE
b_0,60051,바에라6 - 모험의 돌과 대화,NpcTalk,200011,0,1,FALSE,FALSE,GoalsNoti_60051,60051,200003,1310,501310,TRUE,TRUE,60052,TRUE
b_0,60052,바에라6 - 초급 지하 1단계 레이드 클리어,RaidSuccess,3,1,1,FALSE,FALSE,GoalsNoti_60052,,200003,1310,501310,FALSE,TRUE,60053,TRUE
b_0,60053,바에라6 - 모험의 돌과 대화,NpcTalk,200011,0,1,TRUE,FALSE,GoalsNoti_60053,60053,200003,1310,501310,TRUE,TRUE,0,TRUE
b_0,60060,바에라7 - 장비상인과 대화하기,NpcTalk,130,0,1,FALSE,FALSE,GoalsNoti_60060,60060,130,1400,501400,TRUE,TRUE,60061,TRUE
b_0,60061,바에라7 - 장비 구매,ShopBuy,310404,0,1,FALSE,FALSE,GoalsNoti_60061,,130,1400,501400,FALSE,TRUE,60062,TRUE
b_0,60062,바에라7 - 장비상인과 대화하기,NpcTalk,130,0,1,TRUE,FALSE,GoalsNoti_60062,60062,130,1400,501400,TRUE,TRUE,0,TRUE
b_0,60070,바에라8 - 포션상인과 대화하기,NpcTalk,230,0,1,FALSE,FALSE,GoalsNoti_60070,60070,230,1400,501400,TRUE,TRUE,60071,TRUE
b_0,60071,바에라8 - 마법 지하 슬라임 사냥하기,Monsterkill,11321,0,5,TRUE,FALSE,GoalsNoti_60071,,0,1320,501320,FALSE,TRUE,0,TRUE
b_0,60080,바에라9 - 포션상인과 대화하기,NpcTalk,230,0,1,FALSE,FALSE,GoalsNoti_60080,60080,230,1400,501400,TRUE,TRUE,60081,TRUE
b_0,60081,바에라9 - 쥐 사냥하기,Monsterkill,11300,0,5,TRUE,FALSE,GoalsNoti_60081,,0,1300,501300,FALSE,TRUE,0,TRUE
b_0,60090,바에라10 - 장비상인과 대화하기,NpcTalk,130,0,1,FALSE,FALSE,GoalsNoti_60090,60090,130,1400,501400,TRUE,TRUE,60091,TRUE
b_0,60091,바에라10 - 오물 슬라임 사냥,Monsterkill,11301,0,5,TRUE,FALSE,GoalsNoti_60091,,0,1300,501300,FALSE,TRUE,0,TRUE
b_0,60100,바에라11 - 장비상인과 대화하기,NpcTalk,130,0,1,FALSE,FALSE,GoalsNoti_60100,60100,130,1400,501400,TRUE,TRUE,60101,TRUE
