버전,RewardID,Tag,Tag_0,RewardType,Per,Probability,IsRandomAmount,Amount,AmountMax,ItemID,CurrencyID,PowerCubeID,Exp,TargetHeroClass,ItemTier,EquipSlotType,LootLookID,ImmediateEffectStatID,ShowSceneEvent,ShowResult,,,
b_0,120073,영웅퀘 보상 (골드) 73,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120074,영웅퀘 보상 (골드) 74,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120075,영웅퀘 보상 (골드) 75,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120076,영웅퀘 보상 (골드) 76,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120077,영웅퀘 보상 (골드) 77,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120078,영웅퀘 보상 (골드) 78,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120079,영웅퀘 보상 (골드) 79,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120080,영웅퀘 보상 (골드) 80,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120081,영웅퀘 보상 (골드) 81,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120082,영웅퀘 보상 (골드) 82,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120083,영웅퀘 보상 (골드) 83,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120084,영웅퀘 보상 (골드) 84,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120085,영웅퀘 보상 (골드) 85,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120086,영웅퀘 보상 (골드) 86,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120087,영웅퀘 보상 (골드) 87,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120088,영웅퀘 보상 (골드) 88,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120089,영웅퀘 보상 (골드) 89,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120090,영웅퀘 보상 (골드) 90,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120091,영웅퀘 보상 (골드) 91,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120092,영웅퀘 보상 (골드) 92,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120093,영웅퀘 보상 (골드) 93,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120094,영웅퀘 보상 (골드) 94,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120095,영웅퀘 보상 (골드) 95,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120096,영웅퀘 보상 (골드) 96,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120097,영웅퀘 보상 (골드) 97,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120098,영웅퀘 보상 (골드) 98,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,120099,영웅퀘 보상 (골드) 99,경험치,Money,,1000000,FALSE,6000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100000,영웅 퀘스트 경험치 보상 1,경험치,Exp,,1000000,FALSE,0,0,0,3,0,100,Common,0,None,0,0,FALSE,FALSE,,,
n,100001,영웅 퀘스트 아이템 보상 : 도적,무딘 단검,Item,,1000000,FALSE,1,0,110200,0,0,0,Rogue,0,None,0,0,FALSE,FALSE,,,
b_0,100002,영웅 퀘스트 골드 보상,골드,Money,,1000000,FALSE,1000,0,0,1,0,0,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100003,영웅 퀘스트 경험치 보상 2,경험치,Exp,,1000000,FALSE,0,0,0,3,0,1000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100004,영웅 퀘스트 경험치 보상 3,경험치,Exp,,1000000,FALSE,0,0,0,3,0,10000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100005,영웅 퀘스트 경험치 보상 4,경험치,Exp,,1000000,FALSE,0,0,0,3,0,18000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100006,영웅 퀘스트 경험치 보상 5,경험치,Exp,,1000000,FALSE,0,0,0,3,0,20000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100007,영웅 퀘스트 경험치 보상 6,경험치,Exp,,1000000,FALSE,0,0,0,3,0,30000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100008,영웅 퀘스트 경험치 보상 7,경험치,Exp,,1000000,FALSE,0,0,0,3,0,35000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100009,영웅 퀘스트 경험치 보상 8,경험치,Exp,,1000000,FALSE,0,0,0,3,0,50000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100010,영웅 퀘스트 경험치 보상 9,경험치,Exp,,1000000,FALSE,0,0,0,3,0,100000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100011,영웅 퀘스트 경험치 보상 10,경험치,Exp,,1000000,FALSE,0,0,0,3,0,200000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100012,영웅 퀘스트 경험치 보상 11,경험치,Exp,,1000000,FALSE,0,0,0,3,0,300000,Common,0,None,0,0,FALSE,FALSE,,,
b_0,100013,영웅 퀘스트 경험치 보상 12,경험치,Exp,,1000000,FALSE,0,0,0,3,0,400000,Common,0,None,0,0,FALSE,FALSE,,,
n,100014,영웅 퀘스트 아이템 보상 : 마법사 계열 1,약한 지팡이,Item,,1000000,FALSE,1,0,1600,0,0,0,Mage,0,None,0,0,FALSE,FALSE,,,
n,100015,영웅 퀘스트 아이템 보상 : 마법사 계열 2,약한 지팡이,Item,,1000000,FALSE,1,0,1600,0,0,0,Warlock,0,None,0,0,FALSE,FALSE,,,
n,100016,영웅 퀘스트 아이템 보상 : 마법사 계열 3,약한 지팡이,Item,,1000000,FALSE,1,0,1600,0,0,0,Priest,0,None,0,0,FALSE,FALSE,,,
n,100017,영웅 퀘스트 아이템 보상 : 마법사 계열 4,낡은 성물,Item,,1000000,FALSE,1,0,1800,0,0,0,Shaman,0,None,0,0,FALSE,FALSE,,,
n,100018,영웅 퀘스트 아이템 보상 : 나뭇가지,나뭇가지,Item,,1000000,FALSE,1,0,10000,0,0,0,Warrior,0,None,0,0,FALSE,FALSE,,,
n,100019,영웅 퀘스트 아이템 보상 : 광전사,무딘 대검,Item,,1000000,FALSE,1,0,1200,0,0,0,Berserker,0,None,0,0,FALSE,FALSE,,,
n,100020,영웅 퀘스트 아이템 보상 : 궁수 계열,허름한 활,Item,,1000000,FALSE,1,0,1500,0,0,0,Archer,0,None,0,0,FALSE,FALSE,,,
n,100021,영웅 퀘스트 아이템 보상 : 거너 계열,녹슨 총,Item,,1000000,FALSE,1,0,2000,0,0,0,Gunner,0,None,0,0,FALSE,FALSE,,,
n,100022,영웅 퀘스트 아이템 보상 : 나뭇가지,나뭇가지,Item,,1000000,FALSE,1,0,10000,0,0,0,MagicalSwordman,0,None,0,0,FALSE,FALSE,,,
b_0,200001,필드 몬스터 레벨1,경험치,Exp,,1000000,FALSE,0,0,0,3,0,5,None,0,None,0,0,FALSE,FALSE,,,
b_0,200002,필드 몬스터 레벨2,경험치,Exp,,1000000,FALSE,0,0,0,0,0,6,None,0,None,0,0,FALSE,FALSE,,,
b_0,200003,필드 몬스터 레벨3,경험치,Exp,,1000000,FALSE,0,0,0,0,0,7,None,0,None,0,0,FALSE,FALSE,,,
b_0,200004,필드 몬스터 레벨4,경험치,Exp,,1000000,FALSE,0,0,0,0,0,8,None,0,None,0,0,FALSE,FALSE,,,
b_0,200005,필드 몬스터 레벨5,경험치,Exp,,1000000,FALSE,0,0,0,0,0,9,None,0,None,0,0,FALSE,FALSE,,,
b_0,200006,필드 몬스터 레벨6,경험치,Exp,,1000000,FALSE,0,0,0,0,0,10,None,0,None,0,0,FALSE,FALSE,,,
b_0,200007,필드 몬스터 레벨7,경험치,Exp,,1000000,FALSE,0,0,0,0,0,20,None,0,None,0,0,FALSE,FALSE,,,
b_0,200008,필드 몬스터 레벨8,경험치,Exp,,1000000,FALSE,0,0,0,0,0,30,None,0,None,0,0,FALSE,FALSE,,,
b_0,200009,필드 몬스터 레벨9,경험치,Exp,,1000000,FALSE,0,0,0,0,0,40,None,0,None,0,0,FALSE,FALSE,,,
b_0,200010,필드 몬스터 레벨10,경험치,Exp,,1000000,FALSE,0,0,0,0,0,50,None,0,None,0,0,FALSE,FALSE,,,
b_0,200011,필드 몬스터 레벨11,경험치,Exp,,1000000,FALSE,0,0,0,0,0,72,None,0,None,0,0,FALSE,FALSE,,,
b_0,200012,필드 몬스터 레벨12,경험치,Exp,,1000000,FALSE,0,0,0,0,0,94,None,0,None,0,0,FALSE,FALSE,,,
b_0,200013,필드 몬스터 레벨13,경험치,Exp,,1000000,FALSE,0,0,0,0,0,116,None,0,None,0,0,FALSE,FALSE,,,
b_0,200014,필드 몬스터 레벨14,경험치,Exp,,1000000,FALSE,0,0,0,0,0,138,None,0,None,0,0,FALSE,FALSE,,,
b_0,200015,필드 몬스터 레벨15,경험치,Exp,,1000000,FALSE,0,0,0,0,0,160,None,0,None,0,0,FALSE,FALSE,,,
b_0,200016,필드 몬스터 레벨16,경험치,Exp,,1000000,FALSE,0,0,0,0,0,312,None,0,None,0,0,FALSE,FALSE,,,
b_0,200017,필드 몬스터 레벨17,경험치,Exp,,1000000,FALSE,0,0,0,0,0,464,None,0,None,0,0,FALSE,FALSE,,,
b_0,200018,필드 몬스터 레벨18,경험치,Exp,,1000000,FALSE,0,0,0,0,0,616,None,0,None,0,0,FALSE,FALSE,,,
b_0,200019,필드 몬스터 레벨19,경험치,Exp,,1000000,FALSE,0,0,0,0,0,768,None,0,None,0,0,FALSE,FALSE,,,
b_0,200020,필드 몬스터 레벨20,경험치,Exp,,1000000,FALSE,0,0,0,0,0,920,None,0,None,0,0,FALSE,FALSE,,,
b_0,200021,필드 몬스터 레벨21,경험치,Exp,,1000000,FALSE,0,0,0,0,0,1223,None,0,None,0,0,FALSE,FALSE,,,
b_0,200022,필드 몬스터 레벨22,경험치,Exp,,1000000,FALSE,0,0,0,0,0,1526,None,0,None,0,0,FALSE,FALSE,,,
b_0,200023,필드 몬스터 레벨23,경험치,Exp,,1000000,FALSE,0,0,0,0,0,1829,None,0,None,0,0,FALSE,FALSE,,,
b_0,200024,필드 몬스터 레벨24,경험치,Exp,,1000000,FALSE,0,0,0,0,0,2132,None,0,None,0,0,FALSE,FALSE,,,
b_0,200025,필드 몬스터 레벨25,경험치,Exp,,1000000,FALSE,0,0,0,0,0,2435,None,0,None,0,0,FALSE,FALSE,,,
b_0,200026,필드 몬스터 레벨26,경험치,Exp,,1000000,FALSE,0,0,0,0,0,3037,None,0,None,0,0,FALSE,FALSE,,,
b_0,200027,필드 몬스터 레벨27,경험치,Exp,,1000000,FALSE,0,0,0,0,0,3639,None,0,None,0,0,FALSE,FALSE,,,
b_0,200028,필드 몬스터 레벨28,경험치,Exp,,1000000,FALSE,0,0,0,0,0,4241,None,0,None,0,0,FALSE,FALSE,,,
b_0,200029,필드 몬스터 레벨29,경험치,Exp,,1000000,FALSE,0,0,0,0,0,4843,None,0,None,0,0,FALSE,FALSE,,,
b_0,200030,필드 몬스터 레벨30,경험치,Exp,,1000000,FALSE,0,0,0,0,0,5445,None,0,None,0,0,FALSE,FALSE,,,
b_0,200031,필드 몬스터 레벨31,경험치,Exp,,1000000,FALSE,0,0,0,0,0,6372,None,0,None,0,0,FALSE,FALSE,,,
b_0,200032,필드 몬스터 레벨32,경험치,Exp,,1000000,FALSE,0,0,0,0,0,7299,None,0,None,0,0,FALSE,FALSE,,,
b_0,200033,필드 몬스터 레벨33,경험치,Exp,,1000000,FALSE,0,0,0,0,0,8226,None,0,None,0,0,FALSE,FALSE,,,
b_0,200034,필드 몬스터 레벨34,경험치,Exp,,1000000,FALSE,0,0,0,0,0,9153,None,0,None,0,0,FALSE,FALSE,,,
b_0,200035,필드 몬스터 레벨35,경험치,Exp,,1000000,FALSE,0,0,0,0,0,10080,None,0,None,0,0,FALSE,FALSE,,,
b_0,200036,필드 몬스터 레벨36,경험치,Exp,,1000000,FALSE,0,0,0,0,0,11659,None,0,None,0,0,FALSE,FALSE,,,
b_0,200037,필드 몬스터 레벨37,경험치,Exp,,1000000,FALSE,0,0,0,0,0,13238,None,0,None,0,0,FALSE,FALSE,,,
b_0,200038,필드 몬스터 레벨38,경험치,Exp,,1000000,FALSE,0,0,0,0,0,14817,None,0,None,0,0,FALSE,FALSE,,,
b_0,200039,필드 몬스터 레벨39,경험치,Exp,,1000000,FALSE,0,0,0,0,0,16396,None,0,None,0,0,FALSE,FALSE,,,
b_0,200040,필드 몬스터 레벨40,경험치,Exp,,1000000,FALSE,0,0,0,0,0,18818,None,0,None,0,0,FALSE,FALSE,,,
b_0,200041,필드 몬스터 레벨41,경험치,Exp,,1000000,FALSE,0,0,0,0,0,21240,None,0,None,0,0,FALSE,FALSE,,,
b_0,200042,필드 몬스터 레벨42,경험치,Exp,,1000000,FALSE,0,0,0,0,0,23662,None,0,None,0,0,FALSE,FALSE,,,
b_0,200043,필드 몬스터 레벨43,경험치,Exp,,1000000,FALSE,0,0,0,0,0,26084,None,0,None,0,0,FALSE,FALSE,,,
b_0,200044,필드 몬스터 레벨44,경험치,Exp,,1000000,FALSE,0,0,0,0,0,29439,None,0,None,0,0,FALSE,FALSE,,,
b_0,200045,필드 몬스터 레벨45,경험치,Exp,,1000000,FALSE,0,0,0,0,0,32794,None,0,None,0,0,FALSE,FALSE,,,
b_0,200046,필드 몬스터 레벨46,경험치,Exp,,1000000,FALSE,0,0,0,0,0,36149,None,0,None,0,0,FALSE,FALSE,,,
b_0,200047,필드 몬스터 레벨47,경험치,Exp,,1000000,FALSE,0,0,0,0,0,39504,None,0,None,0,0,FALSE,FALSE,,,
b_0,200048,필드 몬스터 레벨48,경험치,Exp,,1000000,FALSE,0,0,0,0,0,43627,None,0,None,0,0,FALSE,FALSE,,,
b_0,200049,필드 몬스터 레벨49,경험치,Exp,,1000000,FALSE,0,0,0,0,0,47750,None,0,None,0,0,FALSE,FALSE,,,
b_0,200050,필드 몬스터 레벨50,경험치,Exp,,1000000,FALSE,0,0,0,0,0,51873,None,0,None,0,0,FALSE,FALSE,,,
b_0,200051,필드 몬스터 레벨51,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200052,필드 몬스터 레벨52,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200053,필드 몬스터 레벨53,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200054,필드 몬스터 레벨54,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200055,필드 몬스터 레벨55,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200056,필드 몬스터 레벨56,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200057,필드 몬스터 레벨57,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200058,필드 몬스터 레벨58,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200059,필드 몬스터 레벨59,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200060,필드 몬스터 레벨60,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200061,필드 몬스터 레벨61,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200062,필드 몬스터 레벨62,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200063,필드 몬스터 레벨63,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200064,필드 몬스터 레벨64,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200065,필드 몬스터 레벨65,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200066,필드 몬스터 레벨66,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200067,필드 몬스터 레벨67,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200068,필드 몬스터 레벨68,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200069,필드 몬스터 레벨69,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,200070,필드 몬스터 레벨70,경험치,Exp,,1000000,FALSE,0,0,0,0,0,55996,None,0,None,0,0,FALSE,FALSE,,,
b_0,201001,필드 몬스터 레벨1,골드,LootMoney,,1000000,TRUE,2,3,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201002,필드 몬스터 레벨2,골드,LootMoney,,1000000,TRUE,3,5,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201003,필드 몬스터 레벨3,골드,LootMoney,,1000000,TRUE,4,6,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201004,필드 몬스터 레벨4,골드,LootMoney,,1000000,TRUE,5,8,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201005,필드 몬스터 레벨5,골드,LootMoney,,1000000,TRUE,6,9,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201006,필드 몬스터 레벨6,골드,LootMoney,,1000000,TRUE,7,11,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201007,필드 몬스터 레벨7,골드,LootMoney,,1000000,TRUE,8,12,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201008,필드 몬스터 레벨8,골드,LootMoney,,1000000,TRUE,9,14,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201009,필드 몬스터 레벨9,골드,LootMoney,,1000000,TRUE,10,15,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201010,필드 몬스터 레벨10,골드,LootMoney,,1000000,TRUE,11,17,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201011,필드 몬스터 레벨11,골드,LootMoney,,1000000,TRUE,20,30,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201012,필드 몬스터 레벨12,골드,LootMoney,,1000000,TRUE,25,38,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201013,필드 몬스터 레벨13,골드,LootMoney,,1000000,TRUE,30,45,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201014,필드 몬스터 레벨14,골드,LootMoney,,1000000,TRUE,35,53,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201015,필드 몬스터 레벨15,골드,LootMoney,,1000000,TRUE,40,60,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201016,필드 몬스터 레벨16,골드,LootMoney,,1000000,TRUE,50,75,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201017,필드 몬스터 레벨17,골드,LootMoney,,1000000,TRUE,60,90,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201018,필드 몬스터 레벨18,골드,LootMoney,,1000000,TRUE,70,105,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201019,필드 몬스터 레벨19,골드,LootMoney,,1000000,TRUE,80,120,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201020,필드 몬스터 레벨20,골드,LootMoney,,1000000,TRUE,90,135,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201021,필드 몬스터 레벨21,골드,LootMoney,,1000000,TRUE,100,150,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201022,필드 몬스터 레벨22,골드,LootMoney,,1000000,TRUE,110,165,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201023,필드 몬스터 레벨23,골드,LootMoney,,1000000,TRUE,120,180,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201024,필드 몬스터 레벨24,골드,LootMoney,,1000000,TRUE,130,195,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201025,필드 몬스터 레벨25,골드,LootMoney,,1000000,TRUE,140,210,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201026,필드 몬스터 레벨26,골드,LootMoney,,1000000,TRUE,150,225,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201027,필드 몬스터 레벨27,골드,LootMoney,,1000000,TRUE,160,240,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201028,필드 몬스터 레벨28,골드,LootMoney,,1000000,TRUE,170,255,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201029,필드 몬스터 레벨29,골드,LootMoney,,1000000,TRUE,180,270,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201030,필드 몬스터 레벨30,골드,LootMoney,,1000000,TRUE,190,285,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201031,필드 몬스터 레벨31,골드,LootMoney,,1000000,TRUE,200,300,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201032,필드 몬스터 레벨32,골드,LootMoney,,1000000,TRUE,250,375,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201033,필드 몬스터 레벨33,골드,LootMoney,,1000000,TRUE,300,450,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201034,필드 몬스터 레벨34,골드,LootMoney,,1000000,TRUE,350,525,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201035,필드 몬스터 레벨35,골드,LootMoney,,1000000,TRUE,400,600,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201036,필드 몬스터 레벨36,골드,LootMoney,,1000000,TRUE,450,675,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201037,필드 몬스터 레벨37,골드,LootMoney,,1000000,TRUE,500,750,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201038,필드 몬스터 레벨38,골드,LootMoney,,1000000,TRUE,550,825,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201039,필드 몬스터 레벨39,골드,LootMoney,,1000000,TRUE,600,900,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201040,필드 몬스터 레벨40,골드,LootMoney,,1000000,TRUE,650,975,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201041,필드 몬스터 레벨41,골드,LootMoney,,1000000,TRUE,700,1050,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201042,필드 몬스터 레벨42,골드,LootMoney,,1000000,TRUE,750,1125,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201043,필드 몬스터 레벨43,골드,LootMoney,,1000000,TRUE,800,1200,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201044,필드 몬스터 레벨44,골드,LootMoney,,1000000,TRUE,850,1275,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201045,필드 몬스터 레벨45,골드,LootMoney,,1000000,TRUE,900,1350,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201046,필드 몬스터 레벨46,골드,LootMoney,,1000000,TRUE,950,1425,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201047,필드 몬스터 레벨47,골드,LootMoney,,1000000,TRUE,1000,1500,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201048,필드 몬스터 레벨48,골드,LootMoney,,1000000,TRUE,1100,1650,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201049,필드 몬스터 레벨49,골드,LootMoney,,1000000,TRUE,1200,1800,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201050,필드 몬스터 레벨50,골드,LootMoney,,1000000,TRUE,1300,1950,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201051,필드 몬스터 레벨51,골드,LootMoney,,1000000,FALSE,1308,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201052,필드 몬스터 레벨52,골드,LootMoney,,1000000,FALSE,1318,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201053,필드 몬스터 레벨53,골드,LootMoney,,1000000,FALSE,1328,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201054,필드 몬스터 레벨54,골드,LootMoney,,1000000,FALSE,1338,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201055,필드 몬스터 레벨55,골드,LootMoney,,1000000,FALSE,1348,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201056,필드 몬스터 레벨56,골드,LootMoney,,1000000,FALSE,1358,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201057,필드 몬스터 레벨57,골드,LootMoney,,1000000,FALSE,1368,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201058,필드 몬스터 레벨58,골드,LootMoney,,1000000,FALSE,1378,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201059,필드 몬스터 레벨59,골드,LootMoney,,1000000,FALSE,1388,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201060,필드 몬스터 레벨60,골드,LootMoney,,1000000,FALSE,1398,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201061,필드 몬스터 레벨61,골드,LootMoney,,1000000,FALSE,1408,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
b_0,201062,필드 몬스터 레벨62,골드,LootMoney,,1000000,FALSE,1418,0,0,0,0,0,None,0,None,0,0,FALSE,FALSE,,,
